date_id,agent_id,department_id,total_tickets_handled,avg_handle_time_mins,escalation_rate,backlog,reopened_tickets,utilization_rate,sla_breaches,total_tickets,avg_csat,reopened_count,sla_breach_count,role_title,hire_date,avg_utilization_7d,avg_handle_time_7d,avg_backlog_7d,avg_utilization_30d,avg_handle_time_30d,avg_backlog_30d,utilization_trend,escalation_trend,stress_index,performance_declining,persistent_backlog,workload_velocity,tenure_months,burnout_risk_label
2025-02-18,1,4,4,247.5,0.25,2,0,0.7900000214576721,1,2.0,3.700000047683716,0.0,0.0,Senior Agent,2023-11-11,0.7985714418547494,316.6285705566406,1.2857142857142858,0.7990000128746033,314.9966664632162,1.7333333333333334,0.0,0.0,0.3520000064373016,0,0,0.0,15,Medium
2025-02-19,1,4,5,307.3999938964844,0.2000000029802322,1,1,0.800000011920929,1,4.0,3.774999976158142,0.0,1.0,Senior Agent,2023-11-11,0.800000011920929,324.971426827567,1.2857142857142858,0.7990000128746033,315.3366658528646,1.7333333333333334,0.009999990463256836,-0.04999999701976779,0.34000000447034834,0,0,0.0,15,Medium
2025-02-20,1,4,4,331.8999938964844,0.0,1,0,0.7900000214576721,0,3.0,3.866666634877523,0.0,0.0,Senior Agent,2023-11-11,0.7985714418547494,324.2142813546317,1.4285714285714286,0.7983333468437195,318.19666544596356,1.7,-0.009999990463256836,0.0,0.23700000643730162,0,0,1.0,15,Low
2025-02-21,1,4,5,350.79998779296875,0.2000000029802322,2,1,0.800000011920929,1,3.0,3.900000015894572,0.0,1.0,Senior Agent,2023-11-11,0.7971428717885699,334.59999302455356,1.7142857142857142,0.7986666798591614,320.486664835612,1.7,-0.009999990463256836,0.2000000029802322,0.34000000447034834,0,0,2.0,15,Medium
2025-02-22,1,4,4,359.20001220703125,0.0,0,0,0.7900000214576721,2,4.0,3.75,0.0,2.0,Senior Agent,2023-11-11,0.7971428717885699,325.1428527832031,1.5714285714285714,0.7980000138282776,319.81666564941406,1.6,0.0,0.0,0.31700000643730164,0,0,-1.0,15,Medium
2025-02-23,1,4,5,319.6000061035156,0.0,1,0,0.800000011920929,1,4.0,3.7499999403953552,0.0,1.0,Senior Agent,2023-11-11,0.7971428717885699,311.75714111328125,1.2857142857142858,0.7980000138282776,320.4866658528646,1.6,0.0,0.0,0.2800000035762787,0,0,-2.0,15,Low
2025-02-24,1,4,5,277.20001220703125,0.0,2,0,0.800000011920929,1,3.0,3.866666634877523,0.0,1.0,Senior Agent,2023-11-11,0.7957143017223903,313.3714294433594,1.2857142857142858,0.7983333468437195,318.46666666666664,1.6,-0.009999990463256836,-0.3330000042915344,0.2800000035762787,0,0,0.0,15,Low
2025-02-25,1,4,5,273.5,0.0,3,0,0.800000011920929,0,2.0,4.150000095367432,0.0,0.0,Senior Agent,2023-11-11,0.7971428717885699,317.0857151576451,1.4285714285714286,0.7983333468437195,315.78333333333336,1.5666666666666667,0.009999990463256836,-0.25,0.24000000357627868,0,0,1.0,15,Low
2025-02-26,1,4,4,219.8999938964844,0.25,1,1,0.7900000214576721,0,3.0,3.9999998410542807,0.0,0.0,Senior Agent,2023-11-11,0.7957143017223903,304.5857151576451,1.4285714285714286,0.7983333468437195,314.2466664632162,1.5666666666666667,-0.009999990463256836,0.04999999701976779,0.31200000643730164,0,0,0.0,15,Medium
2025-02-27,1,4,5,329.6000061035156,0.2000000029802322,3,0,0.800000011920929,1,2.0,3.899999976158142,0.0,0.0,Senior Agent,2023-11-11,0.7971428717885699,304.2571454729353,1.7142857142857142,0.7983333468437195,317.18666687011716,1.6333333333333333,0.009999990463256836,0.2000000029802322,0.34000000447034834,0,0,2.0,15,Medium
2025-02-28,1,4,5,301.70001220703125,0.2000000029802322,3,0,0.800000011920929,1,2.0,3.899999976158142,0.0,0.0,Senior Agent,2023-11-11,0.7971428717885699,297.2428632463728,1.8571428571428572,0.7983333468437195,318.1233337402344,1.6333333333333333,0.0,0.0,0.34000000447034834,0,0,1.0,15,Medium
2025-03-01,1,4,5,301.70001220703125,0.2000000029802322,2,1,0.800000011920929,1,3.0,4.300000031789144,0.0,0.0,Senior Agent,2023-11-11,0.7985714418547494,289.02857753208707,2.142857142857143,0.7980000138282776,316.6933339436849,1.5666666666666667,0.009999990463256836,0.2000000029802322,0.34000000447034834,0,0,2.0,15,Medium
2025-03-02,1,4,4,329.8999938964844,0.0,2,0,0.7900000214576721,0,2.0,4.150000095367432,0.0,0.0,Senior Agent,2023-11-11,0.7971428717885699,290.50000435965404,2.2857142857142856,0.7976666808128356,314.5733337402344,1.6,-0.009999990463256836,0.0,0.23700000643730162,0,0,1.0,15,Low
2025-03-03,1,4,5,327.70001220703125,0.2000000029802322,1,0,0.800000011920929,1,4.0,3.975000023841858,0.0,0.0,Senior Agent,2023-11-11,0.7971428717885699,297.7142900739397,2.142857142857143,0.7980000138282776,312.7500010172526,1.5333333333333334,0.0,0.2000000029802322,0.34000000447034834,0,0,-1.0,15,Medium
2025-03-04,1,4,5,373.0,0.2000000029802322,2,1,0.800000011920929,1,3.0,3.866666555404663,0.0,1.0,Senior Agent,2023-11-11,0.7971428717885699,311.92857578822543,2.0,0.7980000138282776,315.5833343505859,1.5,0.0,0.2000000029802322,0.34000000447034834,0,0,-1.0,15,Medium
2025-03-05,1,4,4,357.3999938964844,0.25,1,1,0.7900000214576721,1,3.0,3.699999968210856,0.0,1.0,Senior Agent,2023-11-11,0.7971428717885699,331.5714329310826,2.0,0.7980000138282776,317.6266672770182,1.4666666666666666,0.0,0.0,0.3520000064373016,0,0,0.0,16,Medium
2025-03-06,1,4,4,328.1000061035156,0.0,0,0,0.7900000214576721,0,4.0,3.774999916553497,0.0,0.0,Senior Agent,2023-11-11,0.7957143017223903,331.3571472167969,1.5714285714285714,0.7976666808128356,320.0466674804687,1.4333333333333333,-0.009999990463256836,-0.2000000029802322,0.23700000643730162,0,0,-3.0,16,Low
2025-03-07,1,4,5,370.8999938964844,0.0,3,0,0.800000011920929,1,2.0,4.0,0.0,1.0,Senior Agent,2023-11-11,0.7957143017223903,341.24285888671875,1.5714285714285714,0.7980000138282776,322.5000010172526,1.5333333333333334,0.0,-0.2000000029802322,0.2800000035762787,0,0,0.0,16,Medium
2025-03-08,1,4,4,221.6999969482422,0.0,2,0,0.7900000214576721,0,2.0,4.1499998569488525,0.0,0.0,Senior Agent,2023-11-11,0.7942857316562107,329.8142852783203,1.5714285714285714,0.7970000147819519,319.3133346557617,1.6,-0.009999990463256836,-0.2000000029802322,0.23700000643730162,0,0,0.0,16,Low
2025-03-09,1,4,6,256.29998779296875,0.0,2,0,0.8100000023841858,1,4.0,4.100000083446503,0.0,1.0,Senior Agent,2023-11-11,0.7971428717885699,319.29999869210377,1.5714285714285714,0.7973333477973938,318.7200007120768,1.6666666666666667,0.019999980926513672,0.0,0.2830000007152558,0,0,0.0,16,Medium
2025-03-10,1,4,5,341.20001220703125,0.2000000029802322,1,0,0.800000011920929,1,4.0,3.799999952316284,0.0,0.0,Senior Agent,2023-11-11,0.7971428717885699,321.2285701206752,1.5714285714285714,0.7973333477973938,317.87333424886066,1.6,0.0,0.0,0.34000000447034834,0,0,0.0,16,Medium
2025-03-11,1,4,5,305.6000061035156,0.2000000029802322,2,0,0.800000011920929,2,3.0,4.133333206176758,0.0,1.0,Senior Agent,2023-11-11,0.7971428717885699,311.5999995640346,1.5714285714285714,0.7973333477973938,315.4933344523112,1.5666666666666667,0.0,0.0,0.3800000044703483,0,0,0.0,16,High
2025-03-12,1,4,4,326.8999938964844,0.0,1,0,0.7900000214576721,0,3.0,3.9666667779286704,0.0,0.0,Senior Agent,2023-11-11,0.7971428717885699,307.24285670689176,1.5714285714285714,0.7970000147819519,315.0233342488607,1.5666666666666667,0.0,-0.25,0.23700000643730162,0,0,0.0,16,Low
2025-03-13,1,4,5,299.8999938964844,0.0,0,0,0.800000011920929,1,5.0,4.039999961853027,0.0,1.0,Senior Agent,2023-11-11,0.7985714418547494,303.21428353445873,1.5714285714285714,0.7973333477973938,314.25000050862633,1.5,0.009999990463256836,0.0,0.2800000035762787,0,0,0.0,16,Low
2025-03-14,1,4,5,349.1000061035156,0.2000000029802322,3,1,0.800000011920929,0,2.0,3.9999998807907104,0.0,0.0,Senior Agent,2023-11-11,0.7985714418547494,300.0999995640346,1.5714285714285714,0.7976666808128356,317.58666737874347,1.5666666666666667,0.0,0.2000000029802322,0.30000000447034836,0,0,0.0,16,Medium
2025-03-15,1,4,6,397.2000122070313,0.0,2,0,0.8100000023841858,0,4.0,3.9250000715255737,0.0,0.0,Senior Agent,2023-11-11,0.8014285819871085,325.1714303152902,1.5714285714285714,0.7980000138282776,319.58666737874347,1.6333333333333333,0.019999980926513672,0.0,0.24300000071525574,0,0,0.0,16,Low
2025-03-16,1,4,5,284.5,0.2000000029802322,4,1,0.800000011920929,0,1.0,3.5999999046325684,0.0,0.0,Senior Agent,2023-11-11,0.800000011920929,329.2000034877232,1.8571428571428572,0.7976666808128356,319.8000005086263,1.7666666666666666,-0.009999990463256836,0.2000000029802322,0.30000000447034836,0,0,2.0,16,Medium
2025-03-17,1,4,5,380.0,0.2000000029802322,3,1,0.800000011920929,0,2.0,3.849999904632568,0.0,0.0,Senior Agent,2023-11-11,0.800000011920929,334.74285888671875,2.142857142857143,0.7980000138282776,318.2866673787435,1.8333333333333333,0.0,0.0,0.30000000447034836,0,0,2.0,16,Medium
2025-03-18,1,4,5,243.6999969482422,0.0,2,0,0.800000011920929,1,3.0,3.9666666984558105,0.0,1.0,Senior Agent,2023-11-11,0.800000011920929,325.9000004359654,2.142857142857143,0.7980000138282776,312.6333343505859,1.8,0.0,-0.2000000029802322,0.2800000035762787,0,0,0.0,16,Low
2025-03-19,1,4,5,311.8999938964844,0.4000000059604645,2,0,0.800000011920929,3,3.0,3.699999968210856,0.0,1.0,Senior Agent,2023-11-11,0.8014285819871085,323.75714329310824,2.2857142857142856,0.7976666808128356,314.1666676839193,1.8,0.009999990463256836,0.4000000059604645,0.480000005364418,0,0,1.0,16,Critical
2025-03-20,1,4,5,255.3999938964844,0.0,2,0,0.800000011920929,1,3.0,3.599999984105428,0.0,1.0,Senior Agent,2023-11-11,0.8014285819871085,317.4000004359654,2.5714285714285716,0.7980000138282776,314.4300008138021,1.8,0.0,0.0,0.2800000035762787,0,0,2.0,16,Low
2025-03-21,1,4,3,253.1999969482422,0.0,1,0,0.7799999713897705,1,2.0,3.5,0.0,1.0,Senior Agent,2023-11-11,0.7985714333398002,303.6999991280692,2.2857142857142856,0.7973333458105724,312.62333424886066,1.8,-0.020000040531158447,-0.2000000029802322,0.27399999141693115,0,0,-2.0,16,Low
2025-03-22,1,4,5,342.3999938964844,0.0,1,0,0.800000011920929,0,4.0,4.025000035762787,0.0,0.0,Senior Agent,2023-11-11,0.7971428632736206,295.87142508370533,2.142857142857143,0.7976666788260142,312.9733342488607,1.8,-0.009999990463256836,0.0,0.24000000357627868,0,0,-1.0,16,Low
2025-03-23,1,4,5,374.8999938964844,0.2000000029802322,2,1,0.800000011920929,2,3.0,4.100000063578288,0.0,1.0,Senior Agent,2023-11-11,0.7971428632736206,308.7857099260603,1.8571428571428572,0.7976666788260142,313.7766677856445,1.8,0.0,0.0,0.3800000044703483,0,0,-2.0,16,High
2025-03-24,1,4,5,375.7000122070313,0.2000000029802322,3,0,0.800000011920929,1,2.0,3.850000023841858,0.0,0.0,Senior Agent,2023-11-11,0.7971428632736206,308.17142595563615,1.8571428571428572,0.7980000118414561,314.32666778564453,1.9,0.0,0.0,0.34000000447034834,0,0,0.0,16,Medium
2025-03-25,1,4,4,272.20001220703125,0.0,2,0,0.7900000214576721,0,2.0,4.049999952316284,0.0,0.0,Senior Agent,2023-11-11,0.795714293207441,312.24285670689176,1.8571428571428572,0.7976666788260142,312.74666798909504,1.9333333333333333,-0.009999990463256836,0.0,0.23700000643730162,0,0,0.0,16,Low
2025-03-26,1,4,5,353.20001220703125,0.2000000029802322,2,0,0.800000011920929,2,3.0,3.899999936421712,0.0,1.0,Senior Agent,2023-11-11,0.795714293207441,318.14285932268416,1.8571428571428572,0.7976666788260142,315.2800013224284,1.9333333333333333,0.0,-0.20000000298023227,0.3800000044703483,0,0,0.0,16,High
2025-03-27,1,4,4,243.8999938964844,0.25,3,1,0.7900000214576721,1,1.0,3.799999952316284,0.0,1.0,Senior Agent,2023-11-11,0.7942857231412616,316.500002179827,2.0,0.7973333458105724,314.29333445231117,1.9333333333333333,-0.009999990463256836,0.25,0.3520000064373016,0,0,1.0,16,Medium
2025-03-28,1,4,5,365.2000122070313,0.2000000029802322,2,0,0.800000011920929,2,3.0,3.599999984105428,0.0,1.0,Senior Agent,2023-11-11,0.7971428717885699,332.50000435965404,2.142857142857143,0.7976666788260142,319.1366683959961,1.9666666666666666,0.020000040531158447,0.2000000029802322,0.3800000044703483,0,0,1.0,16,High
2025-03-29,1,4,5,358.8999938964844,0.0,1,0,0.800000011920929,0,4.0,3.875,0.0,0.0,Senior Agent,2023-11-11,0.7971428717885699,334.8571472167969,2.142857142857143,0.7976666788260142,320.1133346557617,1.9,0.0,0.0,0.24000000357627868,0,0,0.0,16,Low
2025-03-30,1,4,6,320.5,0.1669999957084655,3,1,0.8100000023841858,0,3.0,4.03333322207133,0.0,0.0,Senior Agent,2023-11-11,0.7985714418547494,327.0857195172991,2.2857142857142856,0.7980000118414561,320.74000091552733,1.9,0.009999990463256836,-0.03300000727176672,0.2930999994277954,0,0,1.0,16,Medium
2025-03-31,1,4,4,347.70001220703125,0.0,0,0,0.7900000214576721,0,4.0,4.175000011920929,0.0,0.0,Senior Agent,2023-11-11,0.7971428717885699,323.0857195172991,1.8571428571428572,0.7976666788260142,322.2733342488607,1.8333333333333333,-0.009999990463256836,-0.2000000029802322,0.23700000643730162,0,0,-3.0,16,Low
2025-04-01,1,4,5,282.20001220703125,0.2000000029802322,1,0,0.800000011920929,1,4.0,4.000000059604645,0.0,0.0,Senior Agent,2023-11-11,0.7985714418547494,324.5142909458705,1.7142857142857142,0.7980000118414561,320.68333485921227,1.8,0.009999990463256836,0.2000000029802322,0.34000000447034834,0,0,-1.0,16,Medium
2025-04-02,1,4,5,315.6000061035156,0.0,2,0,0.800000011920929,0,3.0,3.899999936421712,0.0,0.0,Senior Agent,2023-11-11,0.7985714418547494,319.14286150251115,1.7142857142857142,0.7980000118414561,320.2800013224284,1.8333333333333333,0.0,-0.2000000029802322,0.24000000357627868,0,0,0.0,16,Low
2025-04-03,1,4,5,354.20001220703125,0.2000000029802322,2,0,0.800000011920929,1,3.0,4.166666666666667,0.0,0.0,Senior Agent,2023-11-11,0.800000011920929,334.90000697544644,1.5714285714285714,0.7980000118414561,319.65333506266273,1.8333333333333333,0.009999990463256836,-0.04999999701976779,0.34000000447034834,0,0,-1.0,16,Medium
2025-04-04,1,4,5,251.5,0.0,3,0,0.800000011920929,1,2.0,3.5999999046325684,0.0,1.0,Senior Agent,2023-11-11,0.800000011920929,318.6571480887277,1.7142857142857142,0.798333344856898,316.12333526611326,1.9,0.0,-0.2000000029802322,0.2800000035762787,0,0,1.0,17,Medium
2025-04-05,1,4,4,252.3999938964844,0.0,2,0,0.7900000214576721,1,2.0,3.700000047683716,0.0,1.0,Senior Agent,2023-11-11,0.7985714418547494,303.442862374442,1.8571428571428572,0.798333344856898,313.6000015258789,1.9666666666666666,-0.009999990463256836,0.0,0.2770000064373016,0,0,1.0,17,Low
2025-04-06,1,4,5,385.7999877929688,0.0,0,0,0.800000011920929,0,5.0,4.260000085830688,0.0,0.0,Senior Agent,2023-11-11,0.7971428717885699,312.7714320591518,1.4285714285714286,0.798333344856898,314.09666798909507,1.8666666666666667,-0.009999990463256836,-0.1669999957084655,0.24000000357627868,0,0,-3.0,17,Low
2025-04-07,1,4,6,369.3999938964844,0.1669999957084655,2,0,0.8100000023841858,1,4.0,4.200000047683716,0.0,0.0,Senior Agent,2023-11-11,0.800000011920929,315.8714294433594,1.7142857142857142,0.7990000108877818,319.02000122070314,1.8666666666666667,0.019999980926513672,0.1669999957084655,0.3330999994277954,0,0,2.0,17,Medium
2025-04-08,1,4,6,305.20001220703125,0.0,2,0,0.8100000023841858,1,4.0,3.899999976158142,0.0,1.0,Senior Agent,2023-11-11,0.8014285819871085,319.15714372907365,1.8571428571428572,0.7990000108877818,320.65000203450523,1.8666666666666667,0.009999990463256836,-0.2000000029802322,0.2830000007152558,0,0,1.0,17,Medium
2025-04-09,1,4,5,252.5,0.0,1,0,0.800000011920929,0,4.0,4.100000023841858,0.0,0.0,Senior Agent,2023-11-11,0.8014285819871085,310.14285714285717,1.7142857142857142,0.7990000108877818,317.6933349609375,1.8666666666666667,0.0,0.0,0.24000000357627868,0,0,-1.0,17,Low
2025-04-10,1,4,6,286.20001220703125,0.1669999957084655,3,0,0.8100000023841858,2,3.0,3.5666666825612388,0.0,1.0,Senior Agent,2023-11-11,0.802857152053288,300.42857142857144,1.8571428571428572,0.7993333439032236,317.0466684977213,1.9,0.009999990463256836,-0.03300000727176672,0.37309999942779537,0,0,1.0,17,High
